Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions,Age_Group,Age Group
2022-08-27 21:28:18,18.0,Spotify,4.0,False,False,False,Video game music,False,Yes,132.0,0,0,3,0,0,1,1,3,0,2,2,1,0,1,1,3,7.0,7.0,10.0,2.0,No effect,I understand.,0-18,0-18
2022-08-27 21:40:40,40.5,YouTube Music,2.5,True,False,True,Jazz,True,Yes,84.0,2,0,0,1,2,0,3,2,3,2,0,2,2,0,0,0,9.0,7.0,3.0,3.0,Improve,I understand.,36-45,36-45
2022-08-27 21:54:47,18.0,Spotify,4.0,True,False,False,R&B,True,No,107.0,0,0,1,0,1,3,0,3,2,2,0,2,3,3,0,1,7.0,2.0,5.0,9.0,Improve,I understand.,0-18,0-18
2022-08-27 21:56:50,18.0,Spotify,5.0,True,True,True,Jazz,True,Yes,86.0,1,2,0,0,0,2,3,3,1,3,1,3,3,3,3,0,8.0,8.0,7.0,7.0,Improve,I understand.,0-18,0-18
2022-08-27 22:00:29,18.0,YouTube Music,3.0,True,True,False,Video game music,True,Yes,66.0,2,0,1,2,1,1,2,0,1,1,1,1,1,0,0,2,4.0,8.0,6.0,0.0,Improve,I understand.,0-18,0-18
2022-08-27 22:18:59,21.0,Spotify,1.0,True,False,False,K pop,True,Yes,95.0,0,0,1,0,0,3,1,3,0,2,0,2,2,1,0,1,5.0,3.0,5.0,3.0,Improve,I understand.,19-25,19-25
2022-08-27 22:33:05,19.0,Spotify,6.0,True,False,False,Rock,False,No,94.0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,3,0,2.0,0.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-27 22:44:03,18.0,I do not use a streaming service.,1.0,True,False,False,R&B,True,Yes,155.0,1,1,1,1,2,1,1,0,1,1,0,2,2,1,2,2,2.0,2.0,5.0,1.0,Improve,I understand.,0-18,0-18
2022-08-27 23:00:32,19.0,YouTube Music,8.0,True,False,False,EDM,True,No,125.0,1,0,3,0,0,2,1,1,1,1,0,1,1,2,1,1,1.0,0.0,0.0,1.0,Improve,I understand.,19-25,19-25
2022-08-27 23:12:03,19.0,Spotify,2.0,True,False,False,Country,True,No,88.0,0,3,1,2,0,2,0,0,0,1,0,1,0,3,0,0,2.0,1.0,2.0,0.0,Improve,I understand.,19-25,19-25
2022-08-27 23:16:06,18.0,Spotify,4.0,True,True,False,Jazz,True,Yes,148.0,3,1,0,0,0,0,3,0,2,1,2,2,0,0,2,1,6.0,4.0,7.0,0.0,Improve,I understand.,0-18,0-18
2022-08-27 23:39:41,16.0,Spotify,8.0,True,False,False,Hip hop,True,Yes,103.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,1,8.0,8.0,4.0,3.0,Improve,I understand.,0-18,0-18
2022-08-27 23:39:49,16.0,Spotify,9.5,True,False,True,Hip hop,True,Yes,120.0,1,0,2,1,0,3,1,0,0,0,2,2,1,2,3,0,5.0,7.0,10.0,0.0,Improve,I understand.,0-18,0-18
2022-08-27 23:40:55,17.0,Spotify,9.5,True,False,False,Rap,True,No,99.0,1,0,0,0,0,2,2,2,1,0,2,1,2,3,3,0,7.0,5.0,0.0,3.0,Improve,I understand.,0-18,0-18
2022-08-27 23:41:36,15.0,Spotify,3.0,False,False,False,Hip hop,False,No,120.0,0,0,0,0,0,3,1,0,0,0,1,1,2,3,1,0,7.0,3.0,0.0,2.0,Improve,I understand.,0-18,0-18
2022-08-27 23:43:06,15.0,Apple Music,8.0,True,False,False,Hip hop,True,Yes,120.0,1,0,2,1,0,3,2,3,2,1,1,3,1,3,2,2,6.0,9.0,3.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 00:28:02,17.0,Spotify,4.0,True,False,False,Rap,True,No,125.0,0,1,1,0,0,2,0,0,0,1,1,2,0,3,2,0,10.0,10.0,2.0,4.0,Improve,I understand.,0-18,0-18
2022-08-28 01:39:02,19.0,I do not use a streaming service.,5.0,True,False,False,R&B,True,Yes,118.0,1,1,2,3,1,3,2,0,0,1,1,1,3,3,2,1,6.0,7.0,5.0,4.0,Improve,I understand.,19-25,19-25
2022-08-28 03:19:08,18.0,Spotify,2.0,True,False,False,Pop,False,Yes,79.0,1,1,2,0,0,1,0,1,2,0,0,3,0,0,0,1,3.0,3.0,8.0,6.0,No effect,I understand.,0-18,0-18
2022-08-28 04:13:11,16.0,Other streaming service,3.0,True,True,True,Rock,True,Yes,84.0,1,1,0,1,2,2,2,0,1,0,2,0,2,1,3,2,10.0,6.0,8.0,10.0,Improve,I understand.,0-18,0-18
2022-08-28 04:38:14,18.0,Spotify,2.0,False,False,False,Pop,True,Yes,169.0,2,1,1,3,1,1,1,3,0,2,0,3,2,2,2,0,7.0,4.0,2.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 04:40:36,14.0,Spotify,9.5,True,True,True,Rock,True,Yes,136.0,2,2,1,1,1,3,2,0,0,3,0,3,3,3,3,2,8.0,6.0,10.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 05:05:51,18.0,YouTube Music,6.0,True,True,True,Pop,False,Yes,101.0,2,1,1,1,1,2,2,0,0,0,0,3,2,2,0,0,3.0,2.0,1.0,2.0,Improve,I understand.,0-18,0-18
2022-08-28 05:16:30,17.0,Spotify,2.0,True,True,False,Pop,True,Yes,126.0,0,3,1,1,0,0,1,2,3,1,1,3,1,0,2,2,6.0,6.0,4.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 08:36:27,17.0,Apple Music,1.0,True,False,False,Pop,True,No,183.0,1,0,0,1,0,0,2,0,0,0,2,2,0,0,2,0,8.0,2.0,1.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 10:38:05,19.0,Spotify,2.0,True,False,False,Classical,False,No,120.0,3,0,0,0,0,1,1,0,0,2,0,3,0,0,0,3,4.0,4.0,4.0,3.0,No effect,I understand.,19-25,19-25
2022-08-28 10:59:53,17.0,Spotify,4.0,False,False,False,Rock,True,Yes,142.0,1,1,1,3,0,2,1,1,0,1,1,3,1,2,3,1,5.0,6.0,6.0,1.0,Improve,I understand.,0-18,0-18
2022-08-28 11:08:51,16.0,Spotify,1.0,True,False,False,Classical,False,No,75.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,No effect,I understand.,0-18,0-18
2022-08-28 11:13:25,18.0,Spotify,5.0,True,True,False,Pop,True,No,120.0,2,1,2,1,2,2,1,2,1,2,1,3,2,2,1,0,3.0,2.0,1.0,1.0,Improve,I understand.,0-18,0-18
2022-08-28 11:25:49,21.0,Spotify,4.0,True,False,False,Pop,False,Yes,89.0,0,0,1,0,0,2,0,1,1,0,0,3,0,1,0,0,6.0,8.0,0.0,2.0,Improve,I understand.,19-25,19-25
2022-08-28 11:36:35,26.0,Other streaming service,0.5,False,False,False,Rock,False,Yes,140.0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,3,0,9.0,8.0,1.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 11:39:21,20.0,Spotify,4.0,True,False,False,EDM,True,No,161.0,1,1,3,2,1,2,1,2,0,2,1,3,3,2,3,1,7.0,2.0,8.0,6.0,Improve,I understand.,19-25,19-25
2022-08-28 11:50:31,23.0,YouTube Music,2.0,True,True,True,Video game music,True,No,80.0,2,1,0,1,2,0,2,1,1,1,1,2,2,1,2,3,4.0,2.0,3.0,4.0,Improve,I understand.,19-25,19-25
2022-08-28 11:54:45,18.0,Spotify,5.0,True,True,False,Rock,True,No,130.0,3,0,0,2,0,2,2,1,0,2,3,2,1,2,3,2,7.0,6.0,5.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 11:55:54,37.0,YouTube Music,0.25,False,False,False,Video game music,True,No,147.0,3,1,0,1,0,1,2,0,1,0,0,3,2,0,2,2,3.0,2.0,10.0,0.0,No effect,I understand.,36-45,36-45
2022-08-28 11:58:48,17.0,Spotify,3.0,True,False,False,Classical,True,Yes,120.0,3,0,3,0,0,3,2,2,1,2,0,2,3,3,1,2,6.0,6.0,8.0,2.0,Improve,I understand.,0-18,0-18
2022-08-28 12:08:29,18.0,Spotify,4.0,True,False,False,Metal,True,Yes,77.0,1,0,0,0,0,3,1,0,0,0,3,2,2,3,3,3,1.0,0.0,8.0,2.0,No effect,I understand.,0-18,0-18
2022-08-28 12:12:35,17.0,I do not use a streaming service.,1.0,True,True,True,Folk,False,No,118.0,0,2,1,3,0,1,0,0,1,1,1,1,1,2,2,2,7.0,3.0,1.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 12:15:02,36.0,Spotify,1.0,False,True,True,Classical,False,No,132.0,3,2,0,1,0,0,0,0,0,0,2,1,0,0,2,0,8.0,9.0,3.0,0.0,No effect,I understand.,36-45,36-45
2022-08-28 12:23:52,24.0,Spotify,3.0,True,False,False,Rock,True,Yes,115.0,1,0,1,2,0,0,0,1,0,3,1,2,0,0,3,2,9.0,6.0,4.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 12:30:08,18.0,Spotify,5.0,True,False,True,Metal,True,Yes,157.0,0,0,1,1,0,3,1,0,1,1,3,2,1,3,3,0,7.0,9.0,5.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 12:32:09,19.0,Spotify,3.0,True,False,False,Pop,False,Yes,90.0,2,1,2,0,0,3,2,1,0,2,1,3,2,2,2,2,7.0,4.0,2.0,4.0,No effect,I understand.,19-25,19-25
2022-08-28 12:37:17,17.0,Apple Music,2.0,True,True,False,EDM,True,No,128.0,0,1,3,0,0,1,0,0,1,1,3,2,2,2,3,1,0.0,0.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 12:39:49,16.0,Spotify,6.0,True,False,False,K pop,True,Yes,169.0,1,0,0,1,2,3,1,3,3,3,0,2,3,3,1,0,7.0,8.0,7.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 12:52:19,23.0,Apple Music,1.0,False,False,False,Rap,False,Yes,140.0,2,1,2,1,0,3,3,0,0,0,2,1,1,3,3,1,10.0,6.0,3.0,10.0,No effect,I understand.,19-25,19-25
2022-08-28 12:53:01,23.0,Spotify,9.5,True,False,False,Pop,True,Yes,96.0,3,1,0,3,0,1,2,1,1,1,0,3,2,1,1,0,3.0,7.0,5.0,5.0,No effect,I understand.,19-25,19-25
2022-08-28 12:54:35,22.0,Spotify,4.0,True,False,True,Rock,True,Yes,126.0,1,0,1,2,0,1,1,0,0,1,2,3,2,1,3,1,8.0,7.0,4.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 13:05:46,18.0,Spotify,6.0,True,False,False,Rock,True,No,91.0,1,0,0,1,0,0,0,0,0,0,3,1,0,2,3,0,8.0,6.0,2.0,10.0,No effect,I understand.,0-18,0-18
2022-08-28 13:09:53,23.0,Spotify,7.0,True,False,False,Folk,True,Yes,55.0,1,3,0,3,3,2,1,0,1,0,2,2,1,1,1,2,6.0,4.0,2.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 13:18:19,23.0,I do not use a streaming service.,1.0,True,True,False,Video game music,False,No,85.0,2,2,2,1,0,1,2,1,1,3,0,2,3,1,2,3,7.0,0.0,0.0,2.0,Improve,I understand.,19-25,19-25
2022-08-28 13:22:36,19.0,YouTube Music,1.0,False,True,False,K pop,True,Yes,160.0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,10.0,1.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 13:22:53,22.0,Pandora,1.0,False,True,False,Rock,True,No,108.0,1,0,2,1,0,0,3,0,0,0,0,2,1,0,3,1,8.0,7.0,0.0,5.0,Improve,I understand.,19-25,19-25
2022-08-28 13:34:00,15.0,Other streaming service,2.0,True,True,False,Rock,False,No,156.0,0,0,1,1,0,0,0,0,0,1,2,2,0,0,3,2,3.0,2.0,6.0,7.0,Improve,I understand.,0-18,0-18
2022-08-28 13:34:27,25.0,Spotify,2.0,False,False,False,Metal,False,Yes,170.0,1,1,1,2,0,1,0,1,0,1,3,2,0,1,3,3,5.0,5.0,3.0,1.0,No effect,I understand.,19-25,19-25
2022-08-28 13:42:20,32.0,Spotify,5.0,True,False,False,Rock,False,Yes,91.0,2,0,1,2,0,2,1,1,0,0,3,3,3,1,3,0,10.0,10.0,3.0,1.0,Worsen,I understand.,26-35,26-35
2022-08-28 13:43:06,36.0,Spotify,6.0,True,False,False,Metal,True,Yes,174.0,3,0,1,3,0,0,0,2,0,1,3,1,0,0,2,3,5.0,4.0,10.0,2.0,Improve,I understand.,36-45,36-45
2022-08-28 13:46:03,24.0,Spotify,3.0,False,False,False,Rock,True,Yes,130.0,2,2,0,1,0,0,1,0,1,0,3,3,0,0,3,0,0.0,0.0,8.0,0.0,No effect,I understand.,19-25,19-25
2022-08-28 13:48:11,29.0,Spotify,4.0,False,False,False,Hip hop,True,No,140.0,1,2,1,0,1,3,1,1,1,1,0,2,2,2,2,0,8.0,8.0,5.0,10.0,Improve,I understand.,26-35,26-35
2022-08-28 13:55:45,40.5,Apple Music,3.0,True,True,True,Metal,True,Yes,130.0,2,0,2,0,0,1,1,0,0,2,2,2,0,1,1,0,10.0,7.0,8.0,0.0,Improve,I understand.,36-45,36-45
2022-08-28 13:57:47,36.0,I do not use a streaming service.,2.0,True,True,True,Rock,True,No,127.0,2,1,3,2,1,1,3,0,0,0,3,2,1,1,3,2,7.0,3.0,1.0,1.0,Improve,I understand.,36-45,36-45
2022-08-28 13:59:16,19.0,YouTube Music,3.0,True,False,False,Rock,True,No,160.0,1,2,2,1,0,2,1,0,2,2,2,2,3,3,3,1,8.0,7.0,4.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 14:02:12,26.0,Spotify,2.0,True,True,True,Hip hop,True,Yes,165.0,1,1,3,1,1,3,1,1,1,1,1,2,1,3,3,1,6.0,3.0,1.0,1.0,Improve,I understand.,26-35,26-35
2022-08-28 14:04:09,22.0,Apple Music,0.5,False,False,False,Hip hop,False,No,113.0,2,0,0,0,0,3,1,0,1,0,0,2,2,3,0,0,7.0,7.0,0.0,1.0,No effect,I understand.,19-25,19-25
2022-08-28 14:04:20,16.0,Spotify,5.0,True,True,True,Jazz,True,Yes,167.0,2,1,0,0,1,1,3,3,1,0,0,3,1,3,2,0,7.0,7.0,8.0,4.0,Improve,I understand.,0-18,0-18
2022-08-28 14:07:29,17.0,Spotify,5.0,True,False,False,Metal,True,Yes,95.0,0,2,1,1,0,0,0,0,0,0,3,1,0,0,3,2,4.0,1.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 14:08:57,19.0,Spotify,9.5,True,False,False,R&B,True,Yes,110.0,0,1,3,0,0,2,0,3,0,0,0,1,3,1,0,0,7.0,2.0,1.0,5.0,Improve,I understand.,19-25,19-25
2022-08-28 14:10:04,18.0,YouTube Music,2.0,False,False,False,EDM,False,Yes,150.0,2,1,3,0,1,1,1,0,0,2,0,3,1,2,1,3,9.0,0.0,5.0,10.0,Improve,I understand.,0-18,0-18
2022-08-28 14:10:17,18.0,YouTube Music,4.0,True,False,False,Hip hop,True,Yes,93.0,0,0,1,0,0,3,2,2,1,2,0,3,3,3,2,1,2.0,7.0,1.0,1.0,Improve,I understand.,0-18,0-18
2022-08-28 14:12:55,19.0,Spotify,5.0,False,True,True,Rock,True,Yes,90.0,1,0,0,1,0,2,3,0,3,1,2,1,2,1,3,1,10.0,8.0,7.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 14:14:48,19.0,Spotify,3.0,True,False,False,Jazz,True,No,118.0,1,0,1,0,0,3,3,1,2,3,0,2,2,2,1,3,3.0,0.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 14:18:22,22.0,Spotify,2.0,True,False,False,K pop,True,Yes,126.0,0,0,3,0,0,2,0,3,0,0,0,2,0,2,3,1,7.0,8.0,5.0,1.0,No effect,I understand.,19-25,19-25
2022-08-28 14:24:10,16.0,Spotify,2.5,True,True,True,Rock,True,Yes,103.0,1,2,0,3,0,1,2,0,2,2,1,3,1,0,3,1,2.0,1.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 14:25:08,19.0,Spotify,3.0,True,False,False,R&B,True,Yes,77.0,1,0,2,0,0,3,1,3,1,1,1,3,3,3,1,3,5.0,4.0,0.0,1.0,Improve,I understand.,19-25,19-25
2022-08-28 14:26:12,37.0,Spotify,1.0,True,False,False,Rock,False,No,115.0,1,1,1,1,0,1,1,1,0,1,1,2,1,1,3,0,9.0,10.0,6.0,10.0,No effect,I understand.,36-45,36-45
2022-08-28 14:29:29,14.0,Spotify,7.0,True,True,False,Jazz,False,No,110.0,1,0,3,0,0,0,3,0,2,0,0,2,0,0,3,3,2.0,0.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 14:38:19,26.0,Spotify,1.0,False,False,False,R&B,False,No,113.0,1,2,0,2,0,3,3,0,0,0,3,3,3,3,3,0,3.0,2.0,0.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 14:41:04,32.0,Spotify,3.0,True,False,False,Hip hop,False,No,157.0,0,0,1,0,0,3,0,0,2,1,0,2,3,3,1,0,2.0,0.0,7.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 14:45:44,30.0,Spotify,5.0,True,True,False,Metal,True,No,160.0,2,1,0,2,0,1,0,0,0,0,3,2,0,0,3,0,7.0,6.0,6.0,2.0,No effect,I understand.,26-35,26-35
2022-08-28 14:47:08,40.5,I do not use a streaming service.,6.0,True,True,True,Video game music,True,Yes,109.0,2,1,3,1,1,1,1,2,1,3,1,2,1,0,2,3,5.0,4.0,8.0,3.0,No effect,I understand.,36-45,36-45
2022-08-28 14:49:18,24.0,Spotify,4.0,True,False,False,Classical,True,Yes,175.0,3,1,1,0,0,1,1,0,0,0,2,3,1,0,3,1,4.0,6.0,5.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 14:51:02,36.0,YouTube Music,1.0,True,False,False,Rock,True,No,110.0,2,1,0,0,0,0,0,0,0,0,1,2,1,1,3,0,6.0,2.0,3.0,1.0,Improve,I understand.,36-45,36-45
2022-08-28 14:58:17,19.0,YouTube Music,4.0,True,False,False,Video game music,True,No,162.0,1,0,1,0,0,1,2,0,0,2,0,2,0,0,1,3,8.0,2.0,1.0,6.0,Improve,I understand.,19-25,19-25
2022-08-28 14:59:05,22.0,Spotify,9.5,True,False,False,Metal,True,Yes,189.0,1,3,0,3,0,0,1,0,0,0,3,1,0,1,2,2,9.0,6.0,0.0,6.0,Improve,I understand.,19-25,19-25
2022-08-28 15:02:14,20.0,Spotify,3.0,False,False,True,EDM,True,Yes,121.0,1,2,3,0,0,2,0,1,0,2,0,2,0,2,2,1,0.0,3.0,7.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 15:03:51,31.0,Spotify,2.0,False,False,False,Rock,True,No,200.0,1,1,0,1,0,1,1,0,0,1,2,2,0,1,3,0,8.0,9.0,6.0,2.0,Improve,I understand.,26-35,26-35
2022-08-28 15:03:56,19.0,Spotify,4.0,True,False,False,Metal,True,Yes,105.0,2,0,0,0,0,2,2,1,0,0,2,2,1,2,3,1,4.0,1.0,1.0,1.0,Improve,I understand.,19-25,19-25
2022-08-28 15:07:16,15.0,Spotify,8.0,True,False,False,Rock,False,No,193.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,8.0,7.0,5.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 15:09:31,18.0,Spotify,2.0,False,True,True,Metal,True,Yes,149.0,0,0,1,0,0,2,0,0,0,0,3,2,0,1,3,1,3.0,4.0,6.0,1.0,Improve,I understand.,0-18,0-18
2022-08-28 15:22:00,25.0,I do not use a streaming service.,0.5,False,True,False,Classical,False,No,140.0,3,0,0,0,1,0,2,0,2,0,1,1,1,0,3,2,1.0,1.0,3.0,1.0,Improve,I understand.,19-25,19-25
2022-08-28 15:32:38,17.0,Apple Music,5.0,True,False,False,Metal,True,No,134.0,0,1,0,0,0,2,0,0,0,1,3,2,2,2,3,1,10.0,8.0,6.0,7.0,No effect,I understand.,0-18,0-18
2022-08-28 15:41:56,28.0,YouTube Music,1.0,False,False,False,Rock,True,No,120.0,1,0,3,2,0,0,0,0,0,1,1,1,0,0,2,1,6.0,6.0,2.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 16:04:58,20.0,Spotify,3.0,True,False,False,Rock,True,Yes,170.0,0,0,1,0,0,1,0,2,0,1,1,2,2,1,3,2,6.0,7.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 16:07:28,21.0,YouTube Music,2.0,True,True,False,Metal,True,Yes,107.0,2,1,0,3,0,0,1,0,0,1,3,1,0,1,2,3,8.0,4.0,10.0,0.0,No effect,I understand.,19-25,19-25
2022-08-28 16:07:51,40.5,Spotify,3.0,True,False,False,Pop,False,Yes,113.0,2,0,1,1,1,3,2,1,1,0,1,3,3,2,3,0,9.0,7.0,6.0,2.0,No effect,I understand.,36-45,36-45
2022-08-28 16:08:12,20.0,Spotify,2.0,True,True,False,Pop,True,No,126.0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,3,2,7.0,4.0,6.0,5.0,Improve,I understand.,19-25,19-25
2022-08-28 16:13:28,34.0,Other streaming service,4.0,True,False,False,Metal,True,Yes,161.0,1,0,2,0,0,2,1,0,0,0,3,1,0,2,2,1,6.0,7.0,0.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 16:15:08,23.0,Spotify,2.0,True,False,False,Metal,True,Yes,100.0,1,0,0,1,0,0,0,0,0,2,3,1,0,0,2,1,6.0,3.0,0.0,1.0,Improve,I understand.,19-25,19-25
2022-08-28 16:15:39,16.0,Spotify,3.0,False,False,False,Pop,False,No,140.0,1,0,0,0,0,2,1,0,1,0,0,3,2,1,0,0,7.0,5.0,5.0,3.0,Improve,I understand.,0-18,0-18
2022-08-28 16:15:58,19.0,YouTube Music,4.0,True,False,False,Pop,True,No,156.0,1,1,1,1,0,2,1,1,0,0,1,3,1,2,2,2,7.0,10.0,5.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 16:23:43,22.0,Spotify,2.0,True,True,False,Rock,True,Yes,98.0,2,0,0,1,0,2,2,0,2,1,1,3,2,2,3,2,8.0,6.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 16:27:00,19.0,Spotify,8.0,True,False,False,K pop,True,Yes,100.0,3,0,1,0,0,2,2,3,0,3,0,3,2,1,1,1,4.0,3.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 16:30:17,23.0,Spotify,4.0,True,False,False,Hip hop,True,Yes,78.0,1,0,2,2,0,3,1,3,2,3,1,3,3,3,2,2,7.0,6.0,7.0,5.0,Improve,I understand.,19-25,19-25
2022-08-28 16:30:36,23.0,Spotify,2.0,False,True,False,Metal,False,Yes,117.0,0,0,1,0,0,1,1,0,0,0,3,0,0,1,2,0,7.0,3.0,2.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 16:32:40,22.0,Spotify,1.0,False,False,True,EDM,True,No,128.0,0,0,3,0,1,2,2,0,0,0,0,3,3,2,2,0,2.0,7.0,5.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 16:34:03,17.0,Spotify,3.0,True,False,False,Rock,True,No,130.0,1,2,2,2,0,1,1,1,0,3,2,3,3,2,3,2,7.0,8.0,6.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 16:37:00,28.0,Spotify,0.5,False,False,False,Folk,True,No,130.0,1,2,0,3,0,1,1,0,0,0,0,2,0,1,3,1,4.0,7.0,1.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 16:53:26,19.0,Apple Music,3.0,True,False,False,Rock,True,Yes,126.0,0,2,2,0,0,3,0,0,0,1,1,1,1,2,3,2,5.0,2.0,8.0,6.0,Improve,I understand.,19-25,19-25
2022-08-28 16:58:35,17.0,Spotify,2.0,True,True,True,Hip hop,True,Yes,122.0,1,0,2,2,0,3,2,1,1,1,3,1,1,3,3,0,10.0,7.0,4.0,2.0,Improve,I understand.,0-18,0-18
2022-08-28 17:14:08,21.0,YouTube Music,1.0,False,False,False,Rock,True,No,179.0,0,1,0,1,0,2,1,0,0,3,2,1,2,2,3,1,6.0,5.0,0.0,0.0,No effect,I understand.,19-25,19-25
2022-08-28 17:14:32,29.0,Other streaming service,5.0,True,False,False,Jazz,True,Yes,200.0,1,0,0,1,0,0,3,0,1,1,1,0,2,0,3,2,7.0,2.0,3.0,1.0,Improve,I understand.,26-35,26-35
2022-08-28 17:15:18,22.0,Spotify,9.5,False,True,True,EDM,False,Yes,128.0,2,2,3,3,0,0,1,0,0,0,1,0,1,0,2,2,4.0,7.0,7.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 17:15:27,18.0,Spotify,4.0,True,True,True,Pop,True,Yes,130.0,2,1,2,1,0,1,2,2,2,2,3,3,1,1,3,3,4.0,5.0,6.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 17:19:10,13.0,Spotify,2.0,True,True,True,Rock,True,No,120.0,1,0,2,3,1,2,0,0,0,2,2,3,1,3,3,3,7.0,10.0,5.0,6.0,Worsen,I understand.,0-18,0-18
2022-08-28 17:27:12,24.0,Spotify,1.0,False,False,False,Metal,True,No,86.0,2,0,1,1,0,1,0,0,0,0,3,2,2,2,3,1,6.0,4.0,5.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 17:32:18,35.0,Spotify,6.0,True,False,False,Rock,True,Yes,166.0,2,1,2,3,0,1,2,1,1,2,2,2,1,1,3,2,4.0,1.0,3.0,1.0,No effect,I understand.,26-35,26-35
2022-08-28 17:33:12,29.0,YouTube Music,1.0,True,True,False,Video game music,True,No,110.0,2,0,0,1,2,0,1,0,0,0,0,2,1,0,2,2,6.0,6.0,1.0,2.0,Improve,I understand.,26-35,26-35
2022-08-28 17:37:42,28.0,Spotify,6.0,True,False,False,Rock,False,No,144.0,2,1,0,2,0,1,1,0,1,1,2,2,2,1,3,3,10.0,8.0,7.0,1.0,Improve,I understand.,26-35,26-35
2022-08-28 17:40:15,32.0,Spotify,7.0,True,False,False,Pop,True,Yes,120.0,2,0,1,0,0,2,1,0,0,1,1,3,3,3,3,3,10.0,8.0,2.0,8.0,Improve,I understand.,26-35,26-35
2022-08-28 17:41:15,32.0,Other streaming service,1.0,False,False,False,EDM,True,No,120.0,1,0,3,1,1,2,1,0,1,1,0,2,1,1,1,0,3.0,6.0,2.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 17:43:22,21.0,Spotify,3.0,True,True,False,Rock,True,No,160.0,0,0,0,3,0,2,0,0,0,2,3,1,0,1,3,2,8.0,9.0,2.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 17:54:30,18.0,Spotify,2.0,True,True,False,Video game music,False,Yes,101.0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,2,3,8.0,3.0,8.0,7.0,Improve,I understand.,0-18,0-18
2022-08-28 17:56:27,19.0,Spotify,3.0,True,True,False,Classical,True,No,122.0,3,1,0,0,0,0,0,1,0,2,0,3,0,0,1,2,3.0,3.0,1.0,2.0,Improve,I understand.,19-25,19-25
2022-08-28 18:03:50,25.0,Spotify,1.5,True,False,False,Pop,False,No,61.0,2,1,1,2,0,1,0,0,0,1,1,3,3,1,3,0,6.0,5.0,0.0,2.0,Improve,I understand.,19-25,19-25
